Name,POS,"Ht("")",Wt (lbs),40yd,40Z,BP,BPZ,"Vertical ("")",VZ,"Broad Jump("")",BJZ,Shuttle,SZ,3Cone,3CZ,TotZ,AvgZ,Rd,Pick,Rank,,GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tenny Palepoi,DT,73.5,298,5.1,-1.1612209,31,1.574724419,30.5,-0.486621837,111,-0.381522529,4.53,-0.653425461,7.67,-1.044792319,-2.152858628,-0.358809771,,,,,16,0,278,82,360,22.5,,,,,,0,,,13,0,378,116,494,38,,15,0,270,140,410,27.33333333,
Timmy Jernigan,DT,73.63,299,5.06,-1.021818068,27,0.987274883,29.5,-0.711242034,101,-1.497860872,4.83,-1.868427979,,,-4.11207407,-0.822414814,2,48,47,,12,0,304,0,304,25.33333333,,15,0,531,2,533,35.53333333,,16,0,630,0,630,39.375,,15,0,493,55,548,36.53333333,
Will Sutton,DT,72.5,303,5.36,-2.067339311,24,0.546687731,28.5,-0.935862232,99,-1.721128541,4.82,-1.827927895,7.93,-1.687570113,-7.69314036,-1.28219006,3,82,78,,15,0,458,41,499,33.26666667,,13,0,418,71,489,37.61538462,,8,0,173,71,244,30.5,,,,,,0,,
Zack Kerr,DT,73.38,326,5.08,-1.091519484,28,1.134137267,28.5,-0.935862232,99,-1.721128541,4.71,-1.382426972,7.93,-1.687570113,-5.684370074,-0.947395012,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
J.C. Copeland,FB,71.13,271,4.95,-0.638460279,23,0.399825347,28.5,-0.935862232,111,-0.381522529,4.58,-0.855925881,7.68,-1.069514542,-3.481460115,-0.580243352,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Reggie Jordan,FB,74.88,240,4.77,-0.011147533,24,0.546687731,30,-0.598931936,115,0.065012808,4.3,0.278076469,7.22,0.067707709,0.347405249,0.057900875,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Ryan Hewitt,FB,76.13,246,4.87,-0.359654614,,,33,0.074928656,116,0.176646642,4.35,0.075576049,7.04,0.512707721,0.480204454,0.096040891,1,15,15,,16,466,0,209,675,42.1875,,15,375,0,155,530,35.33333333,,16,220,0,215,435,27.1875,,13,106,0,208,314,24.15384615,
Calvin Pryor,FS,71.13,207,4.58,0.651015921,18,-0.334486572,34.5,0.411858952,115,0.065012808,,,,,0.793401109,0.198350277,1,18,18,,16,0,680,227,907,56.6875,,13,0,709,81,790,60.76923077,,15,0,811,101,912,60.8,,2,0,0,28,28,14,
Dion Bailey,FS,71.75,201,4.66,0.372210256,,,34,0.299548854,112,-0.269888695,4.15,0.885577728,6.97,0.685763281,1.973211423,0.394642285,,,,,,,,,0,,,7,0,153,85,238,34,,,,,,0,,,,,,,0,,
Dontae Johnson,FS,74.13,200,4.45,1.104075126,12,-1.215660876,38.5,1.310339742,123,0.958083482,4.24,0.521076973,6.82,1.056596623,3.73451107,0.622418512,4,129,122,,16,0,467,196,663,41.4375,,16,0,366,287,653,40.8125,,15,0,100,381,481,32.06666667,,16,0,1026,197,1223,76.4375,
Ed Reynolds,FS,73,207,4.57,0.685866629,15,-0.775073724,32.5,-0.037381442,116,0.176646642,,,,,0.050058104,0.012514526,5,162,150,,,,,,0,,,6,0,311,78,389,64.83333333,,10,0,505,149,654,65.4,,,,,,0,,
HaSean Clinton-Dix,FS,73.38,208,4.58,0.651015921,11,-1.36252326,33,0.074928656,117,0.288280476,4.16,0.845077644,7.16,0.216041047,0.712820484,0.118803414,1,21,21,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Jemea Thomas,FS,69.25,192,4.55,0.755568045,19,-0.187624188,37,0.973409446,124,1.069717316,,,,,2.611070619,0.652767655,6,206,179,,2,0,0,28,28,14,,,,,,0,,,,,,,0,,,,,,,0,,
Jonathan Dowling,FS,74.75,190,4.52,0.86012017,8,-1.803110412,33.5,0.187238755,116,0.176646642,4.24,0.521076973,7.04,0.512707721,0.454679848,0.075779975,7,247,198,,7,0,13,63,76,10.85714286,,,,,,0,,,,,,,0,,,,,,,0,,
Kenny Ladler,FS,72.13,207,4.7,0.232807424,24,0.546687731,36.5,0.861099347,126,1.292984985,,,,,2.933579487,0.733394872,,,,,2,0,0,32,32,16,,,,,,0,,,,,,,0,,,,,,,0,,
Marqueston Huff,FS,71.13,196,4.49,0.964672294,15,-0.775073724,35.5,0.63647915,116,0.176646642,4.19,0.723577392,7.26,-0.031181182,1.695120571,0.282520095,4,122,116,,14,0,269,295,564,40.28571429,,16,0,83,362,445,27.8125,,11,0,32,223,255,23.18181818,,,,,,0,,
Terrence Brooks,FS,70.88,198,4.42,1.208627251,10,-1.509385644,38,1.198029643,118,0.39991431,,,7.35,-0.253681188,1.043504373,0.208700875,3,79,76,,11,0,234,120,354,32.18181818,,12,0,65,267,332,27.66666667,,11,0,3,165,168,15.27272727,,15,0,92,292,384,25.6,
Tre Boston,FS,71.63,204,4.59,0.616165213,18,-0.334486572,35,0.524169051,115,0.065012808,4.31,0.237576385,7.04,0.512707721,1.621144605,0.270190768,4,128,121,,11,0,360,76,436,39.63636364,,16,0,222,196,418,26.125,,15,0,841,140,981,65.4,,16,0,1041,84,1125,70.3125,
Avery Williamson,ILB,73,246,4.66,0.372210256,25,0.693550115,30.5,-0.486621837,120,0.623181979,4.07,1.209578399,7.11,0.339652161,2.751551073,0.458591846,,,,,16,0,812,258,1070,66.875,,15,0,922,95,1017,67.8,,16,190,909,74,1173,73.3125,,16,0,654,33,687,42.9375,
C.J. Mosley,ILB,74,234,4.65,0.407060964,,,35,0.524169051,116,0.176646642,4.4,-0.12692437,7.3,-0.130070073,0.850882214,0.170176443,1,17,17,,16,0,1066,61,1127,70.4375,,16,0,1046,76,1122,70.125,,14,0,875,21,896,64,,16,0,1077,35,1112,69.5,
Chris Borland,ILB,71.5,248,4.83,-0.220251781,27,0.987274883,31,-0.374311738,113,-0.158254861,4.27,0.399576721,7.18,0.166596601,0.800629824,0.133438304,3,77,75,,14,0,445,114,559,39.92857143,,,,,,0,,,,,,,0,,,,,,,0,,
Christian Jones,ILB,75.13,240,4.74,0.093404591,,,33.5,0.187238755,114,-0.046621027,,,,,0.23402232,0.07800744,,,,,16,0,434,281,715,44.6875,,15,0,743,128,871,58.06666667,,16,0,112,323,435,27.1875,,16,0,623,233,856,53.5,
James Morris,ILB,72.88,241,4.8,-0.115699657,18,-0.334486572,34.5,0.411858952,116,0.176646642,4.36,0.035075966,6.94,0.759929949,0.933325279,0.155554213,,,,,,,,,0,,,6,0,1,117,118,19.66666667,,,,,,0,,,,,,,0,,
Jeremiah George,ILB,71.25,234,4.91,-0.499057446,28,1.134137267,33,0.074928656,115,0.065012808,,,,,0.775021285,0.193755321,5,154,144,,6,0,10,76,86,14.33333333,,15,0,1,262,263,17.53333333,,,,,,0,,,16,0,181,278,459,28.6875,
Lamin Barrow,ILB,73.38,237,4.64,0.441911672,22,0.252962963,35,0.524169051,123,0.958083482,4.35,0.075576049,7.24,0.018263264,2.270966482,0.378494414,5,156,146,,16,0,48,366,414,25.875,,16,0,0,309,309,19.3125,,,,,,0,,,,,,,0,,
Max Bullough,ILB,75.5,249,4.78,-0.045998241,30,1.427862035,31,-0.374311738,111,-0.381522529,4.3,0.278076469,7.22,0.067707709,0.971813704,0.161968951,,,,,1,0,0,17,17,17,,13,0,114,270,384,29.53846154,,16,0,241,259,500,31.25,,,,,,0,,
Preston Brown,ILB,73.25,251,4.86,-0.324803906,23,0.399825347,33,0.074928656,115,0.065012808,4.26,0.440076805,6.98,0.661041058,1.316080768,0.219346795,3,73,71,,16,0,1019,194,1213,75.8125,,16,0,1068,157,1225,76.5625,,16,0,1065,135,1200,75,,16,0,1098,81,1179,73.6875,
Yawin Smallwood,ILB,74.25,246,,,18,-0.334486572,36.5,0.861099347,108,-0.716424032,,,,,-0.189811258,-0.063270419,7,253,202,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Marcus Heit,LS,75,258,4.91,-0.499057446,,,29,-0.823552133,,,,,,,-1.322609579,-0.66130479,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Brandon Linder,OG,77.63,311,5.35,-2.032488603,30,1.427862035,26.5,-1.385102627,99,-1.721128541,,,,,-3.710857735,-0.927714434,3,93,89,,15,901,0,45,946,63.06666667,,3,197,0,8,205,68.33333333,,14,909,0,8,917,65.5,,13,925,0,61,986,75.84615385,
Brandon Thomas,OG,75.25,317,5.09,-1.126370192,35,2.162173954,29,-0.823552133,98,-1.832762375,4.83,-1.868427979,8.13,-2.18201457,-5.670953294,-0.945158882,3,100,96,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Chris Watt,OG,74.63,310,5.5,-2.555249224,29,1.280999651,,,,,,,,,-1.274249573,-0.637124787,3,89,85,,12,485,0,45,530,44.16666667,,5,180,0,0,180,36,,,,,,0,,,,,,,0,,
Conor Boffeli,OG,76.13,298,5.3,-1.858235062,21,0.106100579,25,-1.722032923,101,-1.497860872,4.61,-0.977426132,7.44,-0.476181193,-6.425635603,-1.070939267,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Cyril Richardson,OG,76.75,329,5.36,-2.067339311,25,0.693550115,25.5,-1.609722824,90,-2.725833049,4.83,-1.868427979,7.7,-1.118958987,-8.696732034,-1.449455339,5,153,143,,12,312,0,51,363,30.25,,,,,,0,,,,,,,0,,,,,,,0,,
Dakota Dozier,OG,75.63,313,5.42,-2.276443559,23,0.399825347,24,-1.94665312,100,-1.609494706,4.89,-2.111428482,8.14,-2.206736793,-9.750931313,-1.625155219,4,137,129,,,,,,0,,,4,4,0,11,15,3.75,,13,144,0,50,194,14.92307692,,14,249,0,61,310,22.14285714,
David Yankey,OG,78,315,5.48,-2.485547808,22,0.252962963,28.5,-0.935862232,102,-1.386227038,4.86,-1.98992823,7.81,-1.390903439,-7.935505783,-1.322584297,5,145,137,,,,,,0,,,,,,,0,,,6,21,0,27,48,8,,,,,,0,,
Gabe Jackson,OG,75.25,336,5.34,-1.997637895,30,1.427862035,29,-0.823552133,108,-0.716424032,4.78,-1.665927559,8.25,-2.478681244,-6.254360828,-1.042393471,3,81,77,,13,812,0,41,853,65.61538462,,16,1053,0,65,1118,69.875,,16,1118,0,75,1193,74.5625,,15,888,0,48,936,62.4,
John Urschel,OG,75,313,5.31,-1.89308577,30,1.427862035,29,-0.823552133,101,-1.497860872,4.47,-0.410424958,7.55,-0.748125645,-3.945187343,-0.657531224,5,175,158,,11,223,0,53,276,25.09090909,,16,547,0,103,650,40.625,,13,265,0,67,332,25.53846154,,,,,,0,,
Jon Halapio,OG,75.5,323,5.34,-1.997637895,,,21.5,-2.508203613,99,-1.721128541,4.83,-1.868427979,8.26,-2.503403467,-10.59880149,-2.119760299,6,179,161,,,,,,0,,,,,,,0,,,,,,,0,,,10,403,0,25,428,42.8,
Kadeem Edwards,OG,76.25,313,5.25,-1.683981522,26,0.840412499,27,-1.272792528,99,-1.721128541,4.82,-1.827927895,7.95,-1.737014559,-7.402432544,-1.233738757,5,143,135,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Russell Bodine,OG,75.13,310,5.18,-1.440026565,42,3.190210642,29,-0.823552133,109,-0.604790198,4.66,-1.179926552,8.26,-2.503403467,-3.361488273,-0.560248046,4,111,106,,16,1063,0,27,1090,68.125,,16,1055,0,32,1087,67.9375,,16,1060,0,0,1060,66.25,,16,962,0,0,962,60.125,
Ryan Groy,OG,76.63,316,5.19,-1.474877273,26,0.840412499,26.5,-1.385102627,108,-0.716424032,4.47,-0.410424958,7.49,-0.599792308,-3.746208698,-0.624368116,,,,,4,226,0,6,232,58,,5,24,0,8,32,6.4,,16,540,1,71,612,38.25,,16,53,0,116,169,10.5625,
Trai Turner,OG,74.63,310,4.93,-0.568758862,25,0.693550115,27.5,-1.160482429,,,,,,,-1.035691177,-0.345230392,3,92,88,,13,660,0,29,689,53,,16,1074,0,96,1170,73.125,,16,1099,0,72,1171,73.1875,,13,844,0,54,898,69.07692308,
Xavier Su'a-Filo,OG,76.13,307,5.04,-0.952116652,25,0.693550115,25,-1.722032923,101,-1.497860872,4.44,-0.288924706,7.6,-0.871736759,-4.639121796,-0.773186966,2,33,33,,13,128,0,64,192,14.76923077,,11,628,0,37,665,60.45454545,,16,1055,0,18,1073,67.0625,,16,1075,0,62,1137,71.0625,
Zach Fulton,OG,76.63,316,5.16,-1.370325149,25,0.693550115,24.5,-1.834343021,98,-1.832762375,5.16,-3.204930748,7.87,-1.539236776,-9.088047953,-1.514674659,6,193,173,,16,997,0,68,1065,66.5625,,16,406,0,82,488,30.5,,16,801,0,75,876,54.75,,15,790,0,81,871,58.06666667,
Adrian Hubbard,OLB,78,257,4.69,0.267658132,,,38.5,1.310339742,116,0.176646642,,,,,1.754644515,0.584881505,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Anthony Barr,OLB,76.88,255,4.66,0.372210256,15,-0.775073724,34.5,0.411858952,117,0.288280476,4.19,0.723577392,6.82,1.056596623,2.077449976,0.346241663,1,9,9,,12,0,776,70,846,70.5,,14,0,827,51,878,62.71428571,,16,0,1025,70,1095,68.4375,,16,0,923,61,984,61.5,
Anthony Hitchens,OLB,72.38,240,4.74,0.093404591,23,0.399825347,31.5,-0.26200164,115,0.065012808,4.45,-0.32942479,7.15,0.240763269,0.207579586,0.034596598,4,119,113,,16,0,529,139,668,41.75,,16,0,538,118,656,41,,16,0,581,111,692,43.25,,12,0,545,32,577,48.08333333,
Boseko Lokombo,OLB,74.13,225,4.66,0.372210256,,,,,122,0.846449648,4.3,0.278076469,7.15,0.240763269,1.737499642,0.434374911,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Carl Bradford,OLB,72.75,250,4.76,0.023703175,23,0.399825347,37.5,1.085719544,122,0.846449648,4.3,0.278076469,7.25,-0.006458959,2.627315224,0.437885871,4,121,115,,,,,,0,,,,,,,0,,,6,0,32,124,156,26,,,,,,0,,
Christian Kirksey,OLB,73.75,233,4.72,0.163106008,16,-0.62821134,32,-0.149691541,122,0.846449648,,,,,0.231652774,0.057913193,3,71,69,,16,0,681,257,938,58.625,,16,0,567,215,782,48.875,,16,0,1111,176,1287,80.4375,,16,0,1068,85,1153,72.0625,
Devon Kennard,OLB,75,249,4.7,0.232807424,23,0.399825347,30,-0.598931936,112,-0.269888695,4.32,0.197076301,7.25,-0.006458959,-0.045570518,-0.007595086,5,174,157,,12,0,330,184,514,42.83333333,,9,0,484,60,544,60.44444444,,16,0,531,186,717,44.8125,,15,0,544,143,687,45.8,
Howard Jones,OLB,74.5,235,4.6,0.581314505,21,0.106100579,40.5,1.759580136,123,0.958083482,4.41,-0.167424454,7.16,0.216041047,3.453695295,0.575615882,,,,,,,,,0,,,12,0,386,68,454,37.83333333,,8,0,84,110,194,24.25,,4,0,34,7,41,10.25,
Jeremiah Attaochu,OLB,75.25,252,,,,,,,,,,,,,,,2,50,49,,11,0,177,77,254,23.09090909,,15,0,668,115,783,52.2,,8,0,176,66,242,30.25,,4,0,59,43,102,25.5,
Jonathan Brown,OLB,72.38,238,5.03,-0.917265943,16,-0.62821134,31,-0.374311738,108,-0.716424032,4.56,-0.774925713,7.77,-1.292014547,-4.703153314,-0.783858886,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Jonathan Newsome,OLB,74.63,247,4.73,0.1282553,21,0.106100579,34,0.299548854,116,0.176646642,4.63,-1.0584263,7.31,-0.154792296,-0.502667222,-0.08377787,5,166,152,,16,0,392,75,467,29.1875,,14,0,345,196,541,38.64285714,,,,,,0,,,,,,,0,,
Jordan Tripp,OLB,74.75,234,4.67,0.337359548,22,0.252962963,37.5,1.085719544,120,0.623181979,3.96,1.655079322,6.89,0.883541063,4.837844421,0.806307403,,,,,13,0,12,232,244,18.76923077,,12,0,96,233,329,27.41666667,,9,0,21,147,168,18.66666667,,3,0,0,51,51,17,
Jordan Zumwalt,OLB,76,235,4.76,0.023703175,,,33,0.074928656,115,0.065012808,4.25,0.480576889,6.99,0.636318835,1.280540363,0.256108073,6,192,172,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Kasim Edebali,OLB,74,253,4.79,-0.080848949,19,-0.187624188,34.5,0.411858952,114,-0.046621027,4.35,0.075576049,7.2,0.117152155,0.289492993,0.048248832,,,,,16,0,179,372,551,34.4375,,16,0,361,329,690,43.125,,16,0,256,281,537,33.5625,,13,0,102,175,277,21.30769231,
Kevin Pierre-Louis,OLB,72.5,232,4.51,0.894970878,28,1.134137267,39,1.42264984,127,1.404618819,4.02,1.412078819,6.92,0.809374395,7.077830017,1.179638336,4,132,125,,7,0,81,117,198,28.28571429,,14,0,103,283,386,27.57142857,,13,0,71,228,299,23,,14,0,251,249,500,35.71428571,
Khairi Fortt,OLB,74.25,248,4.7,0.232807424,30,1.427862035,36,0.748789248,120,0.623181979,,,,,3.032640686,0.758160171,4,126,119,,3,0,0,54,54,18,,,,,,0,,,,,,,0,,,,,,,0,,
Khalil Mack,OLB,74.63,251,4.65,0.407060964,23,0.399825347,40,1.647270038,127,1.404618819,4.18,0.764077476,7.08,0.413818829,5.036671473,0.839445246,1,5,5,,16,0,992,101,1093,68.3125,,16,0,1003,89,1092,68.25,,16,0,948,76,1024,64,,16,0,930,85,1015,63.4375,
Kyle Van Noy,OLB,75.13,243,4.71,0.197956716,21,0.106100579,32.5,-0.037381442,111,-0.381522529,4.2,0.683077308,7.22,0.067707709,0.635938341,0.105989723,2,40,39,,8,0,51,124,175,21.875,,15,0,80,287,367,24.46666667,,14,0,523,143,666,47.57142857,,13,0,710,76,786,60.46153846,
Prince Shembo,OLB,73.38,253,4.71,0.197956716,26,0.840412499,38.5,1.310339742,122,0.846449648,4.31,0.237576385,7.29,-0.105347851,3.327387139,0.554564523,4,139,131,,16,0,340,168,508,31.75,,,,,,0,,,,,,,0,,,,,,,0,,
Ronald Powell,OLB,75.13,237,4.65,0.407060964,21,0.106100579,35.5,0.63647915,113,-0.158254861,,,,,0.991385832,0.247846458,5,169,154,,14,0,3,313,316,22.57142857,,,,,,0,,,,,,,0,,,,,,,0,,
Ryan Shazier,OLB,73.13,237,4.58,0.651015921,25,0.693550115,42,2.096510432,128,1.516252653,4.21,0.642577224,6.91,0.834096618,6.434002964,1.072333827,,,,,9,0,258,58,316,35.11111111,,12,0,667,57,724,60.33333333,,13,0,771,87,858,66,,12,0,671,36,707,58.91666667,
Telvin Smith,OLB,75,218,4.52,0.86012017,,,31.5,-0.26200164,117,0.288280476,,,,,0.886399006,0.295466335,5,144,136,,16,0,708,171,879,54.9375,,14,0,997,61,1058,75.57142857,,16,0,1048,78,1126,70.375,,14,0,846,66,912,65.14285714,
Trevor Reilly,OLB,76.75,245,4.67,0.337359548,26,0.840412499,,,,,,,,,1.177772047,0.588886024,7,233,191,,14,0,60,246,306,21.85714286,,15,0,79,301,380,25.33333333,,2,0,0,25,25,12.5,,6,0,57,94,151,25.16666667,
Tyler Starr,OLB,76.13,250,4.95,-0.638460279,24,0.546687731,32,-0.149691541,115,0.065012808,4.15,0.885577728,6.64,1.501596635,2.210723082,0.368453847,7,255,204,,,,,,0,,,1,0,0,15,15,15,,,,,,0,,,,,,,0,,
Antonio Richardson,OT,77.75,336,5.3,-1.858235062,36,2.309036338,24.5,-1.834343021,,,,,,,-1.383541745,-0.461180582,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Billy Turner,OT,77,315,5.16,-1.370325149,25,0.693550115,28,-1.04817233,108,-0.716424032,4.71,-1.382426972,7.92,-1.66284789,-5.486646258,-0.914441043,3,67,66,,2,17,0,11,28,14,,13,764,0,46,810,62.30769231,,8,137,0,16,153,19.125,,1,46,0,0,46,46,
Cameron Fleming,OT,76.88,323,5.28,-1.788533646,26,0.840412499,23.5,-2.058963219,97,-1.944396209,5,-2.556929405,8.24,-2.453959021,-9.962369001,-1.660394834,4,140,132,,7,207,0,6,213,30.42857143,,12,467,0,29,496,41.33333333,,16,284,0,81,365,22.8125,,12,369,0,65,434,36.16666667,
Charles Leno,OT,75.88,303,5.21,-1.544578689,21,0.106100579,29,-0.823552133,108,-0.716424032,4.4,-0.12692437,7.57,-0.79757009,-3.902948736,-0.650491456,7,246,197,,6,29,0,5,34,5.666666667,,16,916,0,87,1003,62.6875,,16,1010,0,56,1066,66.625,,16,988,0,50,1038,64.875,
Cyrus Kouandjio,OT,78.75,322,5.59,-2.868905597,21,0.106100579,27.5,-1.160482429,96,-2.056030043,4.84,-1.908928063,7.71,-1.14368121,-9.031926763,-1.505321127,2,44,43,,1,0,0,3,3,3,,12,227,0,49,276,23,,12,406,0,55,461,38.41666667,,3,72,0,10,82,27.33333333,
Greg Robinson,OT,77,332,4.92,-0.533908154,32,1.721586803,28.5,-0.935862232,112,-0.269888695,4.86,-1.98992823,7.8,-1.366181216,-3.374181725,-0.562363621,1,2,2,,16,649,0,62,711,44.4375,,16,959,0,45,1004,62.75,,14,892,0,39,931,66.5,,6,394,0,26,420,70,
Jack Mewhort,OT,78,309,5.37,-2.102190019,28,1.134137267,26,-1.497412725,100,-1.609494706,4.64,-1.098926384,7.79,-1.341458993,-6.515345561,-1.085890927,2,59,58,,14,987,0,72,1059,75.64285714,,16,1098,0,64,1162,72.625,,10,668,0,48,716,71.6,,5,313,0,20,333,66.6,
Jake Matthews,OT,77.5,308,5.07,-1.056668776,24,0.546687731,30.5,-0.486621837,104,-1.162959369,4.47,-0.410424958,7.34,-0.228958965,-2.798946173,-0.466491029,1,6,6,,15,944,0,65,1009,67.26666667,,16,1126,0,66,1192,74.5,,16,978,0,93,1071,66.9375,,16,1024,0,74,1098,68.625,
JaWuan James,OT,78,311,5.34,-1.997637895,22,0.252962963,29,-0.823552133,102,-1.386227038,4.56,-0.774925713,7.42,-0.426736748,-5.156116563,-0.85935276,1,19,19,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Joel Bitonio,OT,76.25,302,4.97,-0.708161695,22,0.252962963,32,-0.149691541,113,-0.158254861,4.44,-0.288924706,7.37,-0.303125633,-1.355195473,-0.225865912,2,35,35,,16,1052,0,65,1117,69.8125,,10,615,0,32,647,64.7,,5,331,0,18,349,69.8,,16,1068,0,46,1114,69.625,
Justin Britt,OT,77.88,325,5.19,-1.474877273,23,0.399825347,23,-2.171273317,99,-1.721128541,4.69,-1.301426804,8.14,-2.206736793,-8.47561738,-1.412602897,2,64,63,,16,1058,0,79,1137,71.0625,,16,1078,0,75,1153,72.0625,,15,994,0,71,1065,71,,16,1061,0,58,1119,69.9375,
Matt Feiler,OT,77.88,330,5.37,-2.102190019,36,2.309036338,26.5,-1.385102627,102,-1.386227038,4.86,-1.98992823,8.13,-2.18201457,-6.736426145,-1.122737691,,,,,,,,,0,,,,,,,0,,,,,,,0,,,5,75,0,11,86,17.2,
Matt Patchan,OT,78.25,302,4.97,-0.708161695,22,0.252962963,33.5,0.187238755,,,,,,,-0.267959977,-0.089319992,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Michael Schofield,OT,78.5,301,5.01,-0.847564527,,,24,-1.94665312,92,-2.50256538,4.57,-0.815425797,7.62,-0.921181205,-7.033390029,-1.406678006,3,95,91,,,,,,0,,,13,871,0,58,929,71.46153846,,16,1043,0,68,1111,69.4375,,15,407,0,71,478,31.86666667,
Morgan Moses,OT,78,314,5.35,-2.032488603,,,21.5,-2.508203613,104,-1.162959369,4.95,-2.354428986,7.93,-1.687570113,-9.745650684,-1.949130137,3,66,65,,8,126,0,32,158,19.75,,16,1030,0,65,1095,68.4375,,16,1017,0,57,1074,67.125,,16,958,0,60,1018,63.625,
Seantrel Henderson,OT,79.13,331,5.04,-0.952116652,,,24,-1.94665312,93,-2.390931546,4.77,-1.625427475,8.15,-2.231459016,-9.146587808,-1.829317562,7,237,193,,16,1061,0,70,1131,70.6875,,10,592,0,39,631,63.1,,1,34,0,4,38,38,,7,44,0,25,69,9.857142857,
Taylor Lewan,OT,79.13,309,4.87,-0.359654614,29,1.280999651,30.5,-0.486621837,116,0.176646642,4.49,-0.491425125,7.39,-0.352570079,-0.232625363,-0.038770894,1,11,11,,11,354,0,35,389,35.36363636,,15,908,0,13,921,61.4,,16,990,0,49,1039,64.9375,,16,935,0,71,1006,62.875,
Wesley Johnson,OT,77.38,297,5.11,-1.196071608,26,0.840412499,29,-0.823552133,111,-0.381522529,4.64,-1.098926384,7.4,-0.377292302,-3.036952458,-0.506158743,5,173,156,,2,25,0,29,54,27,,10,170,0,49,219,21.9,,16,657,0,70,727,45.4375,,15,938,0,0,938,62.53333333,
Zack Martin,OT,76.25,308,5.22,-1.579429397,29,1.280999651,28,-1.04817233,104,-1.162959369,4.59,-0.896425965,7.65,-0.995347873,-4.401335284,-0.733555881,1,16,16,,16,1054,0,78,1132,70.75,,16,1029,0,57,1086,67.875,,16,1058,0,79,1137,71.0625,,16,1018,0,68,1086,67.875,
Cody Mandell,P,74.5,216,4.89,-0.42935603,,,27,-1.272792528,,,,,,,-1.702148558,-0.851074279,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Pat O'Donnell,P,76,220,4.64,0.441911672,23,0.399825347,30.5,-0.486621837,,,,,,,0.355115183,0.118371728,6,191,171,,16,0,0,129,129,8.0625,,15,0,0,135,135,9,,16,0,0,126,126,7.875,,16,0,0,142,142,8.875,
A.J. McCarron,QB,75.25,220,4.94,-0.603609571,,,28,-1.04817233,99,-1.721128541,4.34,0.116076133,,,-3.256834308,-0.814208577,,,,,,,,,0,,,7,257,0,0,257,36.71428571,,1,2,0,0,2,2,,3,26,0,0,26,8.666666667,
Blake Bortles,QB,77,232,4.93,-0.568758862,,,32.5,-0.037381442,114,-0.046621027,4.21,0.642577224,7.08,0.413818829,0.403634722,0.080726944,1,3,3,,14,896,0,0,896,64,,7,1058,0,0,1058,151.1428571,,16,1112,0,0,1112,69.5,,16,1103,0,0,1103,68.9375,
Bryn Renner,QB,75.25,228,4.87,-0.359654614,,,25.5,-1.609722824,108,-0.716424032,4.3,0.278076469,7.22,0.067707709,-2.340017291,-0.468003458,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Connor Shaw,QB,72.38,206,4.66,0.372210256,,,34,0.299548854,115,0.065012808,4.33,0.156576217,7.07,0.438541052,1.331889187,0.266377837,,,,,1,65,0,0,65,65,,,,,,0,,,,,,,0,,,,,,,0,,
David Fales,QB,73.63,212,4.99,-0.777863111,,,28,-1.04817233,102,-1.386227038,4.5,-0.531925209,7.55,-0.748125645,-4.492313333,-0.898462667,6,183,164,,,,,,0,,,,,,,0,,,1,9,0,0,9,9,,2,71,0,0,71,35.5,
Derek Carr,QB,74.38,214,4.69,0.267658132,,,34.5,0.411858952,110,-0.493156364,4.2,0.683077308,,,0.869438029,0.217359507,2,36,36,,16,989,0,0,989,61.8125,,16,1012,0,0,1012,63.25,,15,1048,0,0,1048,69.86666667,,15,932,0,0,932,62.13333333,
Dustin Vaughan,QB,76.88,235,4.95,-0.638460279,,,29,-0.823552133,108,-0.716424032,4.43,-0.248424622,7.25,-0.006458959,-2.433320025,-0.486664005,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
Jeff Mathews,QB,75.75,223,5.26,-1.71883223,,,25.5,-1.609722824,104,-1.162959369,4.36,0.035075966,7.14,0.265485492,-4.190952965,-0.838190593,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
